CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Credit_Limit,Date_Leave,Months_Inactive,Contacts_Count,Total_Revolving_Bal,Total_Trans_Ct,Avg_Open_To_Buy,Avg_Utilization_Ratio,Trans_Amount,Revenue,Country,Province,City,Date,Year,Quarter,Month,Transaction_Category,Transaction_Subcategory
716385858,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,40,5,2205,"none,2019",7,8,2546,205,960,0.5775,4877,137.869497,Laos,Luang Prabang,Pak Ou,,,,,Bank,Deposit
716545383,Existing Customer,42,M,1,Graduate,Single,$40K - $60K,Silver,36,3,9599,"none,2018",3,0,2721,71,8045,0.141,4906,142.690314,Cambodia,Phnom Penh,Sen Sok,,,,,Utility,Water Bill
715976433,Existing Customer,42,M,2,High School,Divorced,$40K - $60K,Silver,43,4,7802,"none,2019",7,8,2917,158,5917,0.186,6575,183.706074,Philippines,Metro Manila,Pasay,,,,,Utility,Water Bill
719028783,Existing Customer,42,F,1,Graduate,Married,$40K - $60K,Blue,41,2,3422,"none,2019",9,6,553,136,3422,0.08,5748,161.381661,Indonesia,Jakarta,Jakarta Timur,,,,,Utility,Electricity Bill
718858683,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,48,2,2000,"none,2019",4,4,1370,170,1438.3,0.345,4297.0304,122.260902,Brunei,Tutong,Sungai Basong,,,,,Retail,Clothing Store
718943508,Existing Customer,42,M,1,College,Married,$40K - $60K,Blue,33,3,3714,"none,2018",6,4,2609,130,1544,0.352,3915,111.8007,Vietnam,Ho Chi Minh City,Bình Thạnh,,,,,Retail,Bookstore
719013108,Existing Customer,42,M,3,Graduate,Divorced,$40K - $60K,Blue,33,4,3178,"none,2018",7,8,3103,203,1378,0.488,4925,139.306146,Brunei,Brunei-Muara,Bangar,,,,,Utility,Electricity Bill
718164858,Existing Customer,42,F,4,High School,Married,$40K - $60K,Blue,34,5,2021,"none,2018",7,4,1513,208,740,0.372,2788,78.96765,Cambodia,Siem Reap,Siem Reap,,,,,Bank,Deposit
719109783,Existing Customer,42,M,3,Graduate,Married,$40K - $60K,Silver,32,3,13103,"none,2018",3,4,2132,123,11294,0.079,11467,338.517487,Laos,Luang Prabang,Pakbeng,,,,,Utility,Internet Bill
719112258,Existing Customer,42,M,4,College,Divorced,$40K - $60K,Blue,47,3,2516,"none,2019",4,6,2322,132,1156,0.4605,3036.1024,86.128762,Thailand,Phuket,Phuket City,,,,,Retail,Electronics Store
719147208,Existing Customer,42,F,2,College,Single,Less than $40K,Blue,21,4,2298,"none,2018",5,4,1407,127,2298,0.305,5141.0688,145.902344,Brunei,Brunei-Muara,Kuala Belait,,,,,Bank,ATM Withdrawal
713688933,Existing Customer,42,F,0,Graduate,Married,$40K - $60K,Silver,28,1,8798,"none,2018",7,2,1797,137,7289,0.101,5342,148.58733,Vietnam,Ho Chi Minh City,District 12,,,,,Bank,Credit Card Payment
718853358,Existing Customer,42,F,1,Graduate,Married,$40K - $60K,Blue,48,5,3308,"none,2019",4,4,3441,120,791,0.5205,4909.2128,137.636816,Brunei,Belait,Sungai Teraban,,,,,Retail,Electronics Store
718775808,Existing Customer,42,F,3,College,Married,$40K - $60K,Silver,43,3,7762,"none,2019",4,8,1998,184,6443,0.13,6457,183.229412,Thailand,Chiang Mai,Mae Chaem,,,,,Utility,Gas Bill
718170033,Existing Customer,42,F,4,College,Married,$40K - $60K,Silver,23,4,8348,"none,2018",5,4,1176,202,8348,0.07,4111,114.361638,Laos,Pakse,Thakhek,,,,,Utility,Gas Bill
718178583,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Silver,41,3,4710,"none,2019",4,2,2584,137,3106,0.2755,5846,168.836006,Singapore,North Region,Ang Mo Kio,,,,,Bank,ATM Withdrawal
718299933,Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,30,3,4333,"none,2018",8,8,1677,203,3594,0.1955,4919,139.419549,Thailand,Bangkok,Pathum Wan,,,,,Bank,Deposit
718372458,Existing Customer,42,M,2,Graduate,Married,$40K - $60K,Blue,42,3,3735,"none,2019",6,10,2481,128,2012,0.3305,3210,90.239511,Philippines,Calabarzon,Biñan,,,,,Utility,Gas Bill
718416858,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Silver,34,3,10607,"none,2018",3,6,3641,122,8090,0.1735,8729,254.995925,Thailand,Phuket,Phuket City,,,,,Bank,ATM Withdrawal
718426533,Existing Customer,42,M,4,College,Married,$60K - $80K,Silver,32,4,5504,"none,2018",3,4,1164,72,5504,0.105,5506.0624,156.303312,Thailand,Bangkok,Pathum Wan,,,,,Bank,Online Transfer
718629858,Existing Customer,42,F,2,College,Married,Less than $40K,Silver,44,5,4708,"none,2019",9,6,1107,148,4708,0.12,5723,159.518593,Indonesia,Jawa Timur,Kediri,,,,,Utility,Water Bill
714643983,Existing Customer,42,F,1,High School,Married,$40K - $60K,Blue,36,5,2758,"none,2018",7,6,2417,114,741,0.4405,3373,94.936848,Philippines,Calabarzon,Quezon City,,,,,Retail,Sporting Goods
714418983,Attrited Customer,42,M,1,College,Single,Less than $40K,Blue,45,4,2000,"Q3,2019",7,2,559,105,1438.3,0.14,4173,118.93818,Indonesia,Jawa Tengah,Semarang,7/16/2019,2019,3,July,Retail,Sporting Goods
714473658,Existing Customer,42,M,2,Graduate,Single,$40K - $60K,Silver,30,6,8960,"none,2018",2,4,1682,61,7906,0.094,3988,116.201197,Philippines,Calabarzon,San Pablo,,,,,Utility,Water Bill
714569958,Existing Customer,42,F,2,College,Single,$40K - $60K,Blue,28,6,3206,"none,2018",2,2,3950,79,747,0.6185,5482.5264,155.730382,Thailand,Phuket,Phuket City,,,,,Bank,ATM Withdrawal
714665733,Existing Customer,42,M,1,Graduate,Married,$40K - $60K,Blue,48,5,2727,"none,2019",3,0,1754,108,1893,0.323,2363.4432,67.240716,Vietnam,Hanoi,Cầu Giấy,,,,,Utility,Internet Bill
714735033,Existing Customer,42,F,2,College,Married,$60K - $80K,Silver,34,4,1438.3,"none,2018",3,4,1130,164,947.3,0.3305,4948.352,140.68051,Malaysia,Johor,Muar,,,,,Bank,ATM Withdrawal
714741933,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,32,1,9906,"none,2018",7,4,3163,141,8147,0.159,5241,147.769959,Vietnam,Da Nang,Liên Chiểu,,,,,Utility,Gas Bill
714742758,Existing Customer,42,F,1,High School,Married,$40K - $60K,Blue,24,2,3428,"none,2018",3,4,2749,164,1219,0.402,5541,160.555794,Philippines,Central Luzon,Malolos,,,,,Retail,Bookstore
714752208,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,48,5,2393,"none,2019",6,4,2784,132,408,0.58,4144,116.75904,Malaysia,Selangor,Petaling Jaya,,,,,Bank,Online Transfer
714390858,Existing Customer,42,F,0,College,Single,$40K - $60K,Silver,48,4,7645,"none,2019",4,6,1393,109,6714,0.091,4696,136.892219,Vietnam,Ho Chi Minh City,District 12,,,,,Bank,Online Transfer
714332658,Existing Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,35,5,5596,"none,2018",3,8,1775,144,4510,0.157,4986,144.569704,Myanmar,Yangon,Tamwe,,,,,Retail,Sporting Goods
713713983,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,45,4,2899,"none,2019",3,4,2882,174,947,0.4965,3108,90.210344,Philippines,Metro Manila,Makati,,,,,Retail,Sporting Goods
713786508,Existing Customer,42,F,2,High School,Divorced,$40K - $60K,Blue,48,3,2038,"none,2019",8,6,794,75,2038,0.195,3877,109.057074,Indonesia,Jawa Barat,Tasikmalaya,,,,,Bank,Deposit
713809833,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Silver,32,2,9749,"none,2018",3,4,1838,133,8890,0.094,2823,81.836936,Indonesia,Jawa Timur,Madiun,,,,,Utility,Internet Bill
713896533,Existing Customer,42,M,2,High School,Single,$60K - $80K,Silver,45,5,9442,"none,2019",6,6,1075,76,8604,0.0595,4588,129.789909,Myanmar,Naypyidaw,Tatkon Township,,,,,Utility,Electricity Bill
713902983,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,48,4,1676,"none,2019",9,2,1673,138,304,0.4995,2853,80.275161,Cambodia,Phnom Penh,Mean Chey,,,,,Retail,Bookstore
714023808,Existing Customer,42,F,2,College,Married,$60K - $80K,Silver,33,6,13770,"none,2018",1,2,2752,150,11253,0.1015,9863,282.39096,Laos,Luang Prabang,Houayxay,,,,,Retail,Electronics Store
714091983,Existing Customer,42,M,2,High School,Single,$40K - $60K,Blue,46,4,3336,"none,2019",9,6,2111,49,1583,0.3175,4256,117.305225,Thailand,Chiang Mai,Doi Saket,,,,,Retail,Bookstore
714140133,Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,44,3,2314,"none,2019",6,4,2580,163,767,0.5595,5656,159.635286,Cambodia,Siem Reap,Banteay Srei,,,,,Bank,ATM Withdrawal
714215058,Existing Customer,42,F,3,High School,Married,$40K - $60K,Silver,45,5,6848,"none,2019",8,8,547,144,6848,0.04,5849,163.36317,Indonesia,Jawa Barat,Cirebon,,,,,Bank,Credit Card Payment
714766383,Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue,36,4,2171,"none,2019",4,4,1737,129,756,0.401,4236,122.104552,Thailand,Chiang Mai,Mae Rim,,,,,Utility,Water Bill
715655283,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,45,6,2363,"none,2019",9,6,2679,135,868,0.5665,5245,148.511607,Brunei,Brunei-Muara,Tutong,,,,,Retail,Sporting Goods
715435758,Existing Customer,42,M,2,Graduate,Single,Less than $40K,Blue,36,3,3046,"none,2018",2,6,2511,113,1815,0.412,3914.3824,111.007912,Philippines,Metro Manila,Pasay,,,,,Retail,Sporting Goods
715448058,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,48,6,3050,"none,2019",7,2,3320,126,1226,0.544,6794,190.702435,Philippines,Calabarzon,Lipa,,,,,Bank,Credit Card Payment
715588908,Existing Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,44,3,6158,"none,2019",2,6,1261,138,6158,0.1,3214.0432,90.976716,Malaysia,Johor,Kluang,,,,,Retail,Electronics Store
715644633,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,46,1,1528,"none,2019",2,2,1072,159,708,0.3485,4747.4944,135.196972,Laos,Vientiane,Chanthabouly,,,,,Retail,Bookstore
715415508,Existing Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,48,3,9396,"none,2019",7,6,3085,97,7526,0.1645,6180,173.934633,Myanmar,Yangon,Dagon,,,,,Bank,Online Transfer
715754133,Existing Customer,42,F,1,Graduate,Married,$40K - $60K,Blue,44,2,3391,"none,2019",7,6,1724,145,2032,0.2555,2847,79.52835,Philippines,Metro Manila,Pasig,,,,,Retail,Bookstore
715821183,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Silver,23,3,7102,"none,2018",4,4,1289,144,7102,0.09,6139,177.86175,Myanmar,Mandalay,Pyigyitagon,,,,,Utility,Internet Bill
715842183,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,47,5,1514,"none,2019",9,6,1557,90,769,0.516,2648,73.144058,Laos,Pakse,Salavan,,,,,Retail,Bookstore
715851333,Existing Customer,42,M,4,High School,Married,$60K - $80K,Silver,27,2,13804,"none,2018",4,4,3251,159,11901,0.119,9395,274.130316,Brunei,Brunei-Muara,Bandar Seri Begawan,,,,,Retail,Bookstore
715061733,Existing Customer,42,M,1,College,Single,$60K - $80K,Silver,48,4,11698,"none,2019",7,6,2242,104,10638,0.0955,7966,217.980504,Myanmar,Naypyidaw,Tatkon Township,,,,,Retail,Sporting Goods
714917583,Existing Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,48,6,10074,"none,2019",1,4,1684,87,8995,0.0835,7131,206.470179,Philippines,Calabarzon,Biñan,,,,,Bank,ATM Withdrawal
714932658,Existing Customer,42,F,4,College,Married,$60K - $80K,Gold,34,5,15449,"none,2018",9,4,1004,141,15449,0.03,13276,363.306186,Myanmar,Naypyidaw,Tatkon Township,,,,,Utility,Gas Bill
715343883,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,32,5,1931,"none,2018",6,6,2033,120,634,0.526,4604,130.724944,Indonesia,Jakarta,Jakarta Selatan,,,,,Utility,Gas Bill
714987633,Existing Customer,42,M,3,College,Married,$40K - $60K,Silver,48,2,4953,"none,2019",3,6,2848,136,2914,0.286,4149,120.710878,Indonesia,Jakarta,Jakarta Barat,,,,,Utility,Internet Bill
715030308,Attrited Customer,42,M,4,Graduate,Married,Less than $40K,Blue,39,5,2000,"Q4,2019",2,4,2047,161,574,0.589,2725.2192,77.082346,Malaysia,Johor,Batu Pahat,10/2/2019,2019,4,October,Utility,Gas Bill
715091208,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Gold,36,2,18177,"none,2018",4,6,1106,115,17336,0.028,7683,223.834053,Cambodia,Phnom Penh,Mean Chey,,,,,Retail,Electronics Store
715215108,Existing Customer,42,F,2,College,Married,$40K - $60K,Blue,58,4,2611,"none,2019",6,6,2560,151,1038,0.491,4067.088,115.16736,Thailand,Chiang Mai,Mae Chaem,,,,,Bank,ATM Withdrawal
715247508,Existing Customer,42,F,1,College,Single,$40K - $60K,Silver,36,3,7087,"none,2018",7,4,2000,117,6027,0.31,2879,81.676032,Myanmar,Mandalay,Chanayethazan,,,,,Utility,Water Bill
756488883,Existing Customer,41,M,2,High School,Single,$40K - $60K,Blue,34,6,2196,"none,2018",4,4,2059,130,577,0.4685,5700,163.975636,Indonesia,Jawa Barat,Cimahi,,,,,Utility,Electricity Bill
751450008,Existing Customer,41,M,1,College,Single,$40K - $60K,Silver,32,3,10266,"none,2018",5,8,2066,145,8876,0.1025,13135,368.315045,Indonesia,Jakarta,Jakarta Pusat,,,,,Retail,Electronics Store
753327333,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Silver,34,4,13535,"none,2018",10,2,2284,62,12244,0.0825,14518,397.130524,Singapore,Central Region,Jurong West,,,,,Utility,Internet Bill
756989583,Existing Customer,41,M,4,Graduate,Married,Less than $40K,Blue,24,4,1605,"none,2018",3,4,593,138,1605,0.185,3024.3152,85.626826,Thailand,Bangkok,Pom Prap Sattru Phai,,,,,Retail,Bookstore
767311008,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Gold,35,6,19412,"none,2018",6,6,1919,87,18642,0.05,8084,224.843112,Thailand,Phuket,Chalong,,,,,Utility,Electricity Bill
767488908,Existing Customer,41,M,4,College,Married,$40K - $60K,Blue,35,4,3497,"none,2018",5,6,818,176,3497,0.115,6301,178.418088,Cambodia,Siem Reap,Banteay Meanchey,,,,,Utility,Internet Bill
768600558,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Blue,31,4,2375,"none,2018",7,6,3067,88,717,0.644,4883,138.379539,Malaysia,Johor,Muar,,,,,Bank,Deposit
721501308,Existing Customer,41,M,2,High School,Single,$40K - $60K,Silver,45,6,7015,"none,2019",6,2,1845,99,6097,0.1305,4621.304,130.32238,Brunei,Brunei-Muara,Kuala Belait,,,,,Retail,Clothing Store
721169883,Existing Customer,41,M,5,College,Divorced,$60K - $80K,Silver,31,1,5002,"none,2018",8,4,3081,185,3057,0.3095,5638,158.270478,Myanmar,Mandalay,Pyigyitagon,,,,,Bank,Deposit
721316358,Attrited Customer,41,M,3,High School,Married,$60K - $80K,Silver,40,5,9577,"Q2,2019",4,2,1832,155,8945,0.098,4707,134.52732,Philippines,Calabarzon,Biñan,6/8/2019,2019,2,June,Utility,Water Bill
721001883,Existing Customer,41,M,2,Uneducated,Married,Less than $40K,Blue,42,3,1950,"none,2019",7,4,2935,101,332,0.755,4670,132.643878,Malaysia,Kedah,Padang Terap,,,,,Utility,Gas Bill
768675483,Existing Customer,41,M,4,College,Divorced,$40K - $60K,Blue,35,5,2001,"none,2018",6,4,549,151,2001,0.135,5131,145.709724,Cambodia,Phnom Penh,Chamkar Mon,,,,,Bank,Deposit
720916683,Existing Customer,41,M,1,Graduate,Single,$60K - $80K,Silver,26,4,11806,"none,2018",6,4,3086,64,9995,0.1315,7012,197.60295,Laos,Pakse,Ban Houayxay,,,,,Retail,Sporting Goods
720989133,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,48,2,1654,"none,2019",5,4,1493,202,561,0.4505,4699,133.518012,Cambodia,Sihanoukville,Kampong Speu,,,,,Utility,Internet Bill
721005108,Existing Customer,41,M,0,College,Married,$40K - $60K,Silver,29,3,6991,"none,2018",3,4,2500,144,5607,0.179,6398,184.03735,Indonesia,Jawa Timur,Batu,,,,,Utility,Internet Bill
721189008,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Silver,27,4,12270,"none,2018",7,8,742,114,12270,0.03,7079,201.048756,Singapore,East Region,Tampines,,,,,Utility,Water Bill
771749733,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Gold,30,5,17706,"none,2018",6,6,1729,155,16625,0.0505,6852,190.714794,Philippines,Calabarzon,Batangas City,,,,,Bank,Credit Card Payment
768720708,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,30,4,3280,"none,2018",5,4,2981,179,953,0.4545,5940,169.277176,Philippines,Calabarzon,Santa Rosa,,,,,Bank,Deposit
772231233,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,30,6,2157,"none,2018",8,8,1742,207,1436,0.402,5688,161.280009,Cambodia,Siem Reap,Banteay Srei,,,,,Bank,Deposit
772590408,Existing Customer,41,M,5,Graduate,Married,$60K - $80K,Silver,31,3,12114,"none,2018",8,2,2007,122,10735,0.082,14408,395.610144,Vietnam,Hanoi,Hoàn Kiếm,,,,,Bank,Online Transfer
772655733,Existing Customer,41,M,1,Uneducated,Single,Less than $40K,Blue,43,6,2404,"none,2019",4,8,3300,138,517,0.6875,5504,158.272834,Laos,Luang Prabang,Muang Sing,,,,,Retail,Bookstore
778264008,Attrited Customer,41,F,1,College,Married,Less than $40K,Blue,44,2,3104,"Q3,2019",5,4,2931,162,1150,0.47,4428,125.604954,Philippines,Calabarzon,San Pablo,7/25/2019,2019,3,July,Bank,ATM Withdrawal
778436283,Existing Customer,41,M,1,High School,Married,$40K - $60K,Blue,21,2,3429,"none,2018",9,2,2252,132,1925,0.3295,2587,72.877692,Brunei,Brunei-Muara,Bandar Seri Begawan,,,,,Retail,Clothing Store
778747608,Attrited Customer,41,F,3,Graduate,Married,Less than $40K,Blue,58,3,2000,"Q3,2019",8,4,940,122,1438.3,0.235,5149,146.765124,Cambodia,Sihanoukville,Kampong Kdei,9/7/2019,2019,3,September,Retail,Sporting Goods
720620058,Existing Customer,41,M,4,Graduate,Married,$80K - $120K,Gold,36,4,23124,"none,2018",5,4,2259,92,21378,0.048,11916,349.524855,Philippines,Central Luzon,Malolos,,,,,Utility,Gas Bill
771516333,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Silver,41,6,4663,"none,2019",8,6,1394,155,4663,0.15,6797,190.953042,Singapore,North Region,Sembawang,,,,,Utility,Internet Bill
770929383,Existing Customer,41,M,2,Graduate,Divorced,$60K - $80K,Silver,40,2,7293,"none,2019",1,2,1332,157,6300,0.093,4663,135.657827,Malaysia,Selangor,Shah Alam,,,,,Bank,ATM Withdrawal
769463433,Existing Customer,41,F,2,College,Single,$40K - $60K,Silver,35,6,8666,"none,2018",9,4,789,109,8666,0.045,4691,132.64275,Malaysia,Kedah,Kulim,,,,,Bank,Online Transfer
769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Silver,32,3,12804,"none,2018",3,6,3810,158,10287,0.1485,12278,359.648505,Thailand,Bangkok,Dusit,,,,,Bank,ATM Withdrawal
770839608,Existing Customer,41,F,1,College,Single,Less than $40K,Blue,47,6,2394,"none,2018",5,2,2364,155,967,0.493,5343,152.025084,Indonesia,Jawa Barat,Sukabumi,,,,,Retail,Electronics Store
770970558,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Silver,28,1,13679,"none,2018",3,6,2863,188,11412,0.103,13044,383.364023,Indonesia,Jawa Tengah,Salatiga,,,,,Bank,Online Transfer
771071958,Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Silver,28,6,7768,"none,2018",2,4,2762,122,6099,0.1775,3481,100.80912,Vietnam,Ho Chi Minh City,District 10,,,,,Retail,Clothing Store
771356508,Existing Customer,41,F,0,College,Single,$40K - $60K,Blue,28,2,2665,"none,2018",7,2,2773,171,729,0.518,4183,118.105908,Laos,Pakse,Vientiane,,,,,Bank,Online Transfer
719117433,Existing Customer,41,M,4,Graduate,Married,$80K - $120K,Gold,36,4,23018,"none,2018",8,0,3452,118,20850,0.077,9555,262.351698,Vietnam,Da Nang,Ngũ Hành Sơn,,,,,Retail,Sporting Goods
720600858,Attrited Customer,41,M,4,Graduate,Married,$60K - $80K,Silver,38,5,5633,"Q2,2019",3,4,2573,115,4238,0.229,5228,149.278665,Malaysia,Kedah,Pokok Sena,6/4/2019,2019,2,June,Retail,Bookstore
718919433,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,4440,"none,2018",9,6,2624,229,3291,0.2945,6347,178.598865,Laos,Vientiane,Sikhottabong,,,,,Retail,Clothing Store
718607883,Existing Customer,41,M,3,Post-Graduate,Married,$80K - $120K,Gold,42,4,17890,"none,2019",6,4,3728,120,15373,0.1055,7108,195.766818,Vietnam,Ho Chi Minh City,District 10,,,,,Bank,Online Transfer
718682883,Existing Customer,41,M,2,Graduate,Married,$80K - $120K,Gold,34,3,19110,"none,2018",5,2,3435,162,16661,0.089,11324,331.191129,Laos,Luang Prabang,Muang Sing,,,,,Bank,Deposit
718567758,Existing Customer,41,M,1,College,Married,$40K - $60K,Silver,44,3,10682,"none,2019",7,4,2178,130,9348,0.1025,6653,184.984361,Philippines,Calabarzon,Biñan,,,,,Bank,Credit Card Payment
719019483,Existing Customer,41,F,2,Graduate,Divorced,$40K - $60K,Silver,48,2,13427,"none,2019",9,2,2993,146,11920,0.111,10329,286.036182,Thailand,Phuket,Phuket City,,,,,Utility,Internet Bill
719022558,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Blue,50,1,2305,"none,2019",8,6,2253,142,1132,0.4895,5523,156.709203,Vietnam,Da Nang,Thanh Khê,,,,,Utility,Water Bill
718301508,Existing Customer,41,M,2,High School,Married,$60K - $80K,Silver,42,6,9428,"none,2019",3,4,2882,106,7663,0.1535,4228,123.001312,Cambodia,Sihanoukville,Kampong Speu,,,,,Bank,ATM Withdrawal
779118708,Existing Customer,41,F,2,College,Single,Less than $40K,Blue,44,4,2000,"none,2019",7,2,1492,133,1438.3,0.375,4595,130.398501,Thailand,Bangkok,Bang Kho Laem,,,,,Utility,Internet Bill
718116933,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Blue,48,2,2000,"none,2019",5,2,895,168,808.3,0.284,4632.5216,131.715108,Myanmar,Yangon,Tamwe,,,,,Retail,Bookstore
718165758,Existing Customer,41,F,1,Graduate,Married,Less than $40K,Blue,44,6,2413,"none,2019",6,2,2105,157,786,0.437,4496.3536,125.985292,Vietnam,Da Nang,Sơn Trà,,,,,Bank,ATM Withdrawal
718205283,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,37,6,1438.3,"none,2018",5,2,1103,157,1438.3,0.275,4217.72,119.9351,Singapore,East Region,Pasir Ris,,,,,Utility,Electricity Bill
718373658,Existing Customer,41,M,3,College,Married,$60K - $80K,Silver,28,6,5841,"none,2018",5,0,3749,136,3378,0.321,2768.4336,78.359168,Vietnam,Hanoi,Đống Đa,,,,,Bank,ATM Withdrawal
718522308,Existing Customer,41,F,3,College,Married,$40K - $60K,Silver,41,6,14345,"none,2019",2,6,2106,109,13385,0.0735,10935,322.504747,Brunei,Tutong,Sungai Teraban,,,,,Retail,Sporting Goods
718431258,Existing Customer,41,M,1,High School,Married,Less than $40K,Blue,40,4,3126,"none,2019",5,6,2830,102,1623,0.4505,3491,100.97155,Indonesia,Jawa Timur,Batu,,,,,Retail,Bookstore
718441308,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Silver,31,3,8228,"none,2018",2,6,2951,177,6293,0.1775,6871,198.919678,Malaysia,Kedah,Padang Terap,,,,,Utility,Electricity Bill
718048608,Existing Customer,41,F,3,College,Married,$60K - $80K,Silver,45,5,15292,"none,2019",9,0,2341,157,13967,0.0785,9537,262.855014,Brunei,Tutong,Simpang,,,,,Bank,ATM Withdrawal
